ID,AC,GN,protein_name,GO_F Count,GO_P Count,GO_C Count,go_counts,bin,pmc_GN,PMC_protein_name,new_gene_symbol,match_result,processing_time
CD44_HUMAN,Q96J24,CD44,CD44 antigen,3,22,13,38,bin_5,23325,12689,CD44,1,0.23
SORCN_HUMAN,P30626,SRI,Sorcin,8,20,10,38,bin_5,42263,219,SORC1,0,0.58
AMOT_HUMAN,Q4VCS5,AMOT,Angiomotin,2,21,15,38,bin_5,226,262,AMOT,1,0.42
FGF7_HUMAN,P21781,FGF7,Fibroblast growth factor 7,4,30,4,38,bin_5,1507,1709,FGF7,1,0.28
HEXB_HUMAN,P07686,HEXB,Beta-hexosaminidase subunit beta chain A,4,24,10,38,bin_5,379,0,HEXB,1,0.2
MYOG_HUMAN,P15173,MYOG,Myogenin,11,22,5,38,bin_5,1608,3837,MYOG,1,1.18
SHAN1_HUMAN,Q9Y566,SHANK1,SH3 and multiple ankyrin repeat domains protein 1,9,18,11,38,bin_5,203,51,SH3MD1,0,0.68
CSTN3_HUMAN,Q9BQT9,CLSTN3,Calsyntenin-3 ,4,23,11,38,bin_5,39,20,CLSTN3,1,0.51
RAB14_HUMAN,P61106,RAB14,Ras-related protein Rab-14 ,4,13,21,38,bin_5,211,5,RAB14,1,0.33
NLGNX_HUMAN,Q8N0W4,NLGN4X,"Neuroligin-4, X-linked",6,19,13,38,bin_5,111,21,NLGN4X,1,1.11
PTAFR_HUMAN,P25105,PTAFR,Platelet-activating factor receptor,7,27,4,38,bin_5,70,1787,PTAFR,1,0.27
AKT2_HUMAN,P31751,AKT2,RAC-beta serine/threonine-protein kinase,5,25,8,38,bin_5,2241,12,AKT1,0,1.26
BMR1B_HUMAN,O00238,BMPR1B,Bone morphogenetic protein receptor type-1B,9,24,5,38,bin_5,558,37,BMPR1B,1,0.88
MAGI2_HUMAN,Q86UL8,MAGI2,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2",5,16,17,38,bin_5,304,19,MAGI2,1,1.05
MTAP2_HUMAN,P11137,MAP2,Microtubule-associated protein 2,5,13,20,38,bin_5,4705,67565,MAP2,1,0.27
MCLN1_HUMAN,Q9GZU1,MCOLN1,Mucolipin-1 ,11,13,14,38,bin_5,362,207,MCOLN1,1,1.34
CASP9_HUMAN,Q9UIJ8,CASP9,Caspase-9 subunit p10,8,24,7,39,bin_5,4182,11,CASP9,1,0.29
LGMN_HUMAN,Q99538,LGMN,Legumain ,4,26,9,39,bin_5,112,687,LGMN,1,0.53
FIBG_HUMAN,Q9UCF3,FGG,Fibrinogen gamma chain,6,21,12,39,bin_5,1851,481,FGG,1,0.9
QKI_HUMAN,Q9P0X7,QKI,KH domain-containing RNA-binding protein QKI ,8,27,4,39,bin_5,424,11,QKI,1,0.21
MARK2_HUMAN,Q7KZI7,MARK2,Serine/threonine-protein kinase MARK2,10,21,8,39,bin_5,310,154,MARK2,1,0.45
HAND1_HUMAN,O96004,HAND1,Heart- and neural crest derivatives-expressed protein 1,11,22,6,39,bin_5,344,52,HAND1,1,0.29
FRDA_HUMAN,Q16595,FXN,Extramitochondrial frataxin ,5,28,6,39,bin_5,558,14,FXN,1,0.36
LRP4_HUMAN,O75096,LRP4,Low-density lipoprotein receptor-related protein 4,6,25,8,39,bin_5,477,1599,LRP4,1,1.25
ERRFI_HUMAN,Q9UJM3,ERRFI1,ERBB receptor feedback inhibitor 1,2,33,4,39,bin_5,230,163,NEUROG1,0,0.85
CBS_HUMAN,P35520,CBS,Cystathionine beta-synthase ,14,22,3,39,bin_5,14536,3178,CBS,1,0.26
LSHR_HUMAN,P22888,LHCGR,Lutropin-choriogonadotropic hormone receptor,7,27,5,39,bin_5,802,2,LHCGR,1,0.89
M3K20_HUMAN,Q9NYE9,MAP3K20,Mitogen-activated protein kinase kinase kinase 20 ,11,25,3,39,bin_5,72,9751,MAP3K20,1,0.27
PHLD_HUMAN,Q9H167,GPLD1,Phosphatidylinositol-glycan-specific phospholipase D,3,29,7,39,bin_5,54,10,PGAP3,0,0.78
IF4A3_HUMAN,P38919,EIF4A3,"Eukaryotic initiation factor 4A-III, N-terminally processed",9,16,14,39,bin_5,304,0,EIF4A3,1,0.4
EYA1_HUMAN,Q99502,EYA1,Eyes absent homolog 1,5,29,5,39,bin_5,469,79,EYA1,1,0.28
NTR1_HUMAN,P30989,NTSR1,Neurotensin receptor type 1,4,25,10,39,bin_5,250,575,NTSR1,1,0.24
PKHD1_HUMAN,P08F94,PKHD1,Fibrocystin ,1,24,14,39,bin_5,1604,139,IFT88,0,1.17
EMIL1_HUMAN,Q9Y6C2,EMILIN1,EMILIN-1,4,32,3,39,bin_5,130,170,ELN,0,0.44
PLCG1_HUMAN,P19174,PLCG1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 ",9,19,11,39,bin_5,354,266,SYNGR1,0,0.54
FZD9_HUMAN,O00144,FZD9,Frizzled-9,5,23,11,39,bin_5,129,44,FZD9,1,0.31
NOX4_HUMAN,Q86V92,NOX4,NADPH oxidase 4,11,17,11,39,bin_5,4058,2376,NOX4,1,0.47
ASM_HUMAN,P17405,SMPD1,"Sphingomyelin phosphodiesterase, processed form ",5,25,9,39,bin_5,329,44,SMPD1,1,0.43
IL15_HUMAN,P40933,IL15,Interleukin-15,2,29,8,39,bin_5,8044,4552,IL15,1,0.54
CD34_HUMAN,P28906,CD34,Hematopoietic progenitor cell antigen CD34,3,26,10,39,bin_5,41888,10422,CD34,1,0.49
PPBT_HUMAN,Q5VTG5,ALPL,"Alkaline phosphatase, tissue-nonspecific isozyme ",9,22,8,39,bin_5,1179,107,ALPL,1,0.39
IL23A_HUMAN,Q9NPF7,IL23A,Interleukin-23 subunit alpha,2,34,3,39,bin_5,757,663,IL23A,1,0.36
G3P_HUMAN,P04406,GAPDH,Glyceraldehyde-3-phosphate dehydrogenase ,8,17,14,39,bin_5,9034,12729,GAPDH,1,0.99
NLRP6_HUMAN,P59044,NLRP6,"NACHT, LRR and PYD domains-containing protein 6 ",9,23,7,39,bin_5,293,52,NLRP6,1,1.49
RAP1A_HUMAN,P62834,RAP1A,Ras-related protein Rap-1A,7,16,16,39,bin_5,580,12,RAP1A,1,0.75
SYT7_HUMAN,O43581,SYT7,Synaptotagmin-7 ,8,15,16,39,bin_5,175,2219,SYT7,1,2.96
CP4F2_HUMAN,P78329,CYP4F2,Cytochrome P450 4F2 ,14,21,4,39,bin_5,574,100,CYP4F2,1,0.53
ABCB6_HUMAN,Q9NP58,ABCB6,ATP-binding cassette sub-family B member 6 ,7,13,19,39,bin_5,188,186,ABCB6,1,0.33
CP1A2_HUMAN,P05177,CYP1A2,Cytochrome P450 1A2 ,13,24,2,39,bin_5,7418,7219,CYP1A2,1,0.83
THY1_HUMAN,P04216,THY1,Thy-1 membrane glycoprotein,3,22,14,39,bin_5,6348,3836,THY1,1,0.47
TYOBP_HUMAN,O43914,TYROBP,TYRO protein tyrosine kinase-binding protein ,5,30,4,39,bin_5,673,26,TYRO3,0,0.72
TSC2_HUMAN,Q8TAZ1,TSC2,Tuberin ,5,24,10,39,bin_5,3448,2108,TSC2,1,0.94
ABCBB_HUMAN,O95342,ABCB11,Bile salt export pump ,7,23,9,39,bin_5,976,1204,ABCB11,1,0.24
ABCAC_HUMAN,Q86UK0,ABCA12,Glucosylceramide transporter ABCA12 ,9,21,9,39,bin_5,242,16,ABCA12,1,0.53
RC3H1_HUMAN,Q5TC82,RC3H1,Roquin-1 ,10,28,1,39,bin_5,94,37,RIN1,0,0.67
CIKS_HUMAN,Q9NS14,TRAF3IP2,E3 ubiquitin ligase TRAF3IP2 ,2,33,4,39,bin_5,271,15,TRAF3IP2,1,1.53
CTNS_HUMAN,O60931,CTNS,Cystinosin ,2,29,8,39,bin_5,2064,211,CTNS,1,1.12
S38A2_HUMAN,Q96QD8,SLC38A2,Sodium-coupled neutral amino acid symporter 2 ,8,24,7,39,bin_5,273,18,SLC6A19,0,1.13
AIF1_HUMAN,P55008,AIF1,Allograft inflammatory factor 1,2,27,10,39,bin_5,2079,1695,AIF1,1,2.46
SMRC1_HUMAN,Q92922,SMARCC1,SWI/SNF complex subunit SMARCC1 ,3,21,15,39,bin_5,168,51,SMARCC1,1,0.39
AVR2A_HUMAN,P27037,ACVR2A,Activin receptor type-2A ,11,23,6,40,bin_5,199,28,ACVR2A,1,1.68
JAK1_HUMAN,P23458,JAK1,Tyrosine-protein kinase JAK1,8,23,9,40,bin_5,5204,3149,JAK1,1,0.29
EPHB1_HUMAN,P54762,EPHB1,Ephrin type-B receptor 1,4,25,11,40,bin_5,283,47,EPHA1,0,0.33
SIX4_HUMAN,Q9UIU6,SIX4,Homeobox protein SIX4,4,32,4,40,bin_5,200,110,SIX4,1,0.39
FIBA_HUMAN,P02671,FGA,Fibrinogen alpha chain,5,21,14,40,bin_5,1930,2170,FGA,1,1.14
CD81_HUMAN,P60033,CD81,CD81 antigen,6,25,9,40,bin_5,2420,1093,CD81,1,0.57
KMT2A_HUMAN,Q9UD94,KMT2A,MLL cleavage product C180,11,24,5,40,bin_5,2622,0,MLL,0,0.47
SYT4_HUMAN,Q9H2B2,SYT4,Synaptotagmin-4,5,20,15,40,bin_5,103,2198,SYT4,1,0.32
ARRB1_HUMAN,P49407,ARRB1,Beta-arrestin-1,8,19,13,40,bin_5,460,774,ARRB1,1,0.26
TOR1A_HUMAN,O14656,TOR1A,Torsin-1A,8,18,14,40,bin_5,630,14,TOR1A,1,1.03
PRDM1_HUMAN,O75626,PRDM1,PR domain zinc finger protein 1,8,28,4,40,bin_5,1217,225,PRDM1,1,0.28
NGN1_HUMAN,Q92886,NEUROG1,Neurogenin-1,7,30,3,40,bin_5,416,118,NEUROG1,1,0.83
LMNA_HUMAN,Q5TCJ3,LMNA,Lamin-A/C,4,24,12,40,bin_5,2313,3410,LMNA,1,0.42
STX3_HUMAN,Q13277,STX3,Syntaxin-3,3,13,24,40,bin_5,102,3081,STX3,1,0.51
CHMP6_HUMAN,Q96FZ7,CHMP6,Charged multivesicular body protein 6,1,24,15,40,bin_5,44,35,CHMP6,1,0.3
DOPO_HUMAN,P09172,DBH,Soluble dopamine beta-hydroxylase,4,23,13,40,bin_5,3387,159,DBH,1,0.24
SP100_HUMAN,Q96F70,SP100,Nuclear autoantigen Sp-100,9,23,8,40,bin_5,516,9,SP100,1,0.2
CHMP7_HUMAN,Q8WUX9,CHMP7,Charged multivesicular body protein 7,0,24,16,40,bin_5,53,33,CHMP7,1,0.37
FKB1A_HUMAN,P62942,FKBP1A,Peptidyl-prolyl cis-trans isomerase FKBP1A,10,21,9,40,bin_5,109,51,FKBP1A,1,0.23
TYRO3_HUMAN,Q06418,TYRO3,Tyrosine-protein kinase receptor TYRO3,5,29,6,40,bin_5,721,544,TYRO3,1,0.18
IGF2_HUMAN,Q9UC69,IGF2,Preptin,8,29,3,40,bin_5,5331,65,PREPT,0,0.25
TRI27_HUMAN,P14373,TRIM27,Zinc finger protein RFP,9,20,11,40,bin_5,256,40,RFP,0,0.27
DRD3_HUMAN,P35462,DRD3,D(3) dopamine receptor ,2,36,2,40,bin_5,1723,1239,DRD3,1,0.51
ENPL_HUMAN,P14625,HSP90B1,Endoplasmin,8,13,19,40,bin_5,240,549,HSP90B1,1,0.35
RGS14_HUMAN,O43566,RGS14,Regulator of G-protein signaling 14,8,19,13,40,bin_5,149,3179,RGS14,1,0.29
S27A1_HUMAN,Q6PCB7,SLC27A1,Long-chain fatty acid transport protein 1 ,12,23,5,40,bin_5,194,787,SLC27A1,1,1.17
SSFRYFQSVD,Q8WXG9,ADGRV1,ADGRV1 subunit beta ,5,22,13,40,bin_5,134,4,ADGRV1,1,0.3
PKP2_HUMAN,Q99959,PKP2,Plakophilin-2 ,8,19,13,40,bin_5,467,637,PKP2,1,0.34
AT1B2_HUMAN,P14415,ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,4,22,14,40,bin_5,92,0,ATP1B2,1,0.75
INO80_HUMAN,Q9ULG1,INO80,Chromatin-remodeling ATPase INO80 ,8,25,7,40,bin_5,439,172,INO80,1,0.32
HEY1_HUMAN,Q9Y5J3,HEY1,Hairy/enhancer-of-split related with YRPW motif protein 1,8,28,4,40,bin_5,767,43,HEY1,1,0.63
S22A3_HUMAN,O75751,SLC22A3,Solute carrier family 22 member 3 ,7,24,9,40,bin_5,222,750,SLC22A3,1,1.17
FOSL1_HUMAN,P15407,FOSL1,Fos-related antigen 1,6,29,5,40,bin_5,443,591,FOS,0,1.95
IL17_HUMAN,Q16552,IL17A,Interleukin-17A,3,34,3,40,bin_5,12570,21655,IL-17A,0,0.33
TRFE_HUMAN,P02787,TF,Serotransferrin ,4,14,22,40,bin_5,35815,40082,TF,1,0.23
GRN_HUMAN,Q9BWE7,GRN,Granulin-7,4,23,13,40,bin_5,3439,333,GRN,1,0.61
NLS1_HUMAN,Q8NA29,MFSD2A,Sodium-dependent lysophosphatidylcholine symporter 1 ,6,31,3,40,bin_5,184,7,SLC1A4,0,0.72
PP1G_HUMAN,P36873,PPP1CC,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit,11,13,16,40,bin_5,100,5,PPP1CC,1,0.52
WNT3_HUMAN,P56703,WNT3,Proto-oncogene Wnt-3,4,27,9,40,bin_5,1171,23,WNT3,1,0.27
SYNE1_HUMAN,Q9NU50,SYNE1,Nesprin-1 ,9,14,17,40,bin_5,358,114,SYNE1,1,0.56
DIAP3_HUMAN,Q5JTP8,DIAPH3,Protein diaphanous homolog 3,5,23,12,40,bin_5,101,24,DIAPH3,1,0.29
ARC_HUMAN,Q7LC44,ARC,Activity-regulated cytoskeleton-associated protein ,2,21,17,40,bin_5,59776,377,ACTR3B,0,0.38
ASPH_HUMAN,Q6NXR7,ASPH,Aspartyl/asparaginyl beta-hydroxylase,6,26,8,40,bin_5,397,103,H6PD,0,0.82
CD14_HUMAN,P08571,CD14,"Monocyte differentiation antigen CD14, membrane-bound form",5,25,10,40,bin_5,30470,17,CD14,1,0.41
ANM5_HUMAN,Q9UKH1,PRMT5,"Protein arginine N-methyltransferase 5, N-terminally processed",14,18,8,40,bin_5,1052,0,PRMT5,1,1.09
CAP7_HUMAN,P20160,AZU1,Azurocidin ,5,27,8,40,bin_5,349,382,AZU1,1,0.69
RAD50_HUMAN,Q92878,RAD50,DNA repair protein RAD50,10,22,9,41,bin_5,2054,1454,RAD50,1,0.34
GRIK2_HUMAN,Q96KS6,GRIK2,"Glutamate receptor ionotropic, kainate 2",11,20,10,41,bin_5,177,1067,GRIK2,1,0.32
PLMN_HUMAN,P00747,PLG,Plasmin light chain B,11,19,11,41,bin_5,2139,0,PLG,1,0.63
NR4A1_HUMAN,P22736,NR4A1,Nuclear receptor subfamily 4immunitygroup A member 1,11,22,8,41,bin_5,1705,7211,NR4A1,1,1.66
TAOK2_HUMAN,Q9UL54,TAOK2,Serine/threonine-protein kinase TAO2,9,20,12,41,bin_5,72,17,TAOK2,1,0.35
PNPT1_HUMAN,Q8TCS8,PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial ",7,26,8,41,bin_5,90,33,PNPT1,1,1.27
IKBZ_HUMAN,Q9BYH8,NFKBIZ,NF-kappa-B inhibitor zeta,3,35,3,41,bin_5,244,52,NFKBIZ,1,1.46
SUMO1_HUMAN,P63165,SUMO1,Small ubiquitin-related modifier 1,9,20,12,41,bin_5,1734,1444,SUMO1,1,1.16
CO3_HUMAN,P01024,C3,Complement C3c alpha' chain fragment 2,3,28,10,41,bin_5,89928,13,C3,1,0.78
NMDE2_HUMAN,Q13224,GRIN2B,"Glutamate receptor ionotropic, NMDA 2B",8,20,13,41,bin_5,580,93,GRIN2B,1,0.36
KCC2A_HUMAN,Q9UQM7,CAMK2A,Calcium/calmodulin-dependent protein kinase type II subunit alpha,10,21,10,41,bin_5,510,387,CAMK2A,1,0.31
DAXX_HUMAN,Q9BWI3,DAXX,Death domain-associated protein 6,14,20,7,41,bin_5,985,62,DAXX,1,0.35
FIBB_HUMAN,P02675,FGB,Fibrinogen beta chain,4,22,15,41,bin_5,691,1535,FGA,0,0.22
CHMP5_HUMAN,Q9NZZ3,CHMP5,Charged multivesicular body protein 5,1,27,13,41,bin_5,59,53,CHMP5,1,1.19
UFL1_HUMAN,O94874,UFL1,E3 UFM1-protein ligase 1 ,3,28,10,41,bin_5,94,14,UFL1,1,0.53
ECT2_HUMAN,Q9H8V3,ECT2,Protein ECT2,4,24,13,41,bin_5,419,358,ECT2,1,0.35
PPLA_HUMAN,P26678,PLN,Cardiac phospholamban ,5,27,9,41,bin_5,2132,2588,PLN,1,0.42
SHAN3_HUMAN,Q9BYB0,SHANK3,SH3 and multiple ankyrin repeat domains protein 3,6,28,7,41,bin_5,878,62,SH3MD1,0,0.37
DYR1A_HUMAN,Q13627,DYRK1A,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,16,17,8,41,bin_5,965,949,DYRK1A,1,0.37
SIN3A_HUMAN,Q96ST3,SIN3A,Paired amphipathic helix protein Sin3a,6,27,8,41,bin_5,590,18,SIN3A,1,0.33
NRP2_HUMAN,Q7LBX6,NRP2,Neuropilin-2,8,26,7,41,bin_5,553,601,NRP2,1,0.55
RFIP3_HUMAN,Q9H1G0,RAB11FIP3,Rab11 family-interacting protein 3 ,8,16,17,41,bin_5,46,28,RIN3,0,0.52
EXOSX_HUMAN,Q01780,EXOSC10,Exosome complex component 10 ,7,23,11,41,bin_5,143,113,EXOSC10,1,0.55
E2F1_HUMAN,Q01094,E2F1,Transcription factor E2F1 ,11,22,8,41,bin_5,5342,3643,E2F1,1,0.89
CHM4C_HUMAN,Q96CF2,CHMP4C,Charged multivesicular body protein 4c,1,26,14,41,bin_5,75,9,CHMP4C,1,0.53
ABCG1_HUMAN,Q9BXL2,ABCG1,ATP-binding cassette sub-family G member 1 ,12,21,8,41,bin_5,1676,227,ABCG1,1,1.3
CENPF_HUMAN,P49454,CENPF,Centromere protein F,5,17,19,41,bin_5,434,228,CENPF,1,0.35
APOA5_HUMAN,Q6Q788,APOA5,Apolipoprotein A-V,13,18,10,41,bin_5,927,722,APOA5,1,0.46
OPA1_HUMAN,O60313,OPA1,"Dynamin-like GTPase OPA1, short form ",8,20,13,41,bin_5,2218,3,OPA1,1,0.26
TCAM1_HUMAN,Q8IUC6,TICAM1,TIR domain-containing adapter molecule 1,3,31,7,41,bin_5,465,82,TICAM1,1,0.88
RAB7L_HUMAN,O14966,RAB29,Ras-related protein Rab-7L1,6,18,17,41,bin_5,79,2400,RAB7L1,0,0.54
DGFTECEDHS,O75581,LRP6,Low-density lipoprotein receptor-related protein 6,10,20,11,41,bin_5,1425,872,LRP6,1,0.41
S1PR1_HUMAN,P21453,S1PR1,Sphingosine 1-phosphate receptor 1,4,30,7,41,bin_5,1074,4402,S1PR1,1,2.41
P73_HUMAN,Q8NHW9,TP73,Tumor protein p73,13,21,7,41,bin_5,1599,2235,TP73,1,0.32
ZIC3_HUMAN,O60481,ZIC3,Zinc finger protein ZIC 3,8,30,3,41,bin_5,208,36,ZIC3,1,0.26
IF4G1_HUMAN,Q6ZN21,EIF4G1,Eukaryotic translation initiation factor 4 gamma 1,8,26,7,41,bin_5,379,480,EIF4G1,1,0.49
GNAT1_HUMAN,P11488,GNAT1,Guanine nucleotide-binding protein G(t) subunit alpha-1,8,21,12,41,bin_5,196,3,GNAS,0,0.8
PDCD6_HUMAN,O75340,PDCD6,Programmed cell death protein 6,10,18,13,41,bin_5,173,39875,PDCD6,1,0.24
S29A1_HUMAN,Q99808,SLC29A1,Equilibrative nucleoside transporter 1,9,26,6,41,bin_5,549,768,SLC29A1,1,0.7
CLOCK_HUMAN,O15516,CLOCK,Circadian locomoter output cycles protein kaput,11,22,8,41,bin_5,51462,13,PER2,0,0.21
CDK9_HUMAN,P50750,CDK9,Cyclin-dependent kinase 9,14,19,8,41,bin_5,1495,980,CDK9,1,0.2
HOME1_HUMAN,Q86YM7,HOMER1,Homer protein homolog 1 ,7,18,16,41,bin_5,352,67,HOMER1,1,0.28
TNFL6_HUMAN,P48023,FASLG,FasL intracellular domain,4,27,10,41,bin_5,4588,217,FAS,0,0.26
XDH_HUMAN,P47989,XDH,Xanthine oxidase,10,27,4,41,bin_5,855,14373,XDH,1,1.1
FOXJ1_HUMAN,Q92949,FOXJ1,Forkhead box protein J1 ,6,33,2,41,bin_5,441,48,FOXJ1,1,0.27
GSH1_HUMAN,P48506,GCLC,Glutamate--cysteine ligase catalytic subunit ,6,33,3,42,bin_5,1530,788,GCLC,1,0.49
EAA2_HUMAN,P43004,SLC1A2,Excitatory amino acid transporter 2 ,7,24,11,42,bin_5,762,1630,SLC1A2,1,0.73
E2AK2_HUMAN,P19525,EIF2AK2,"Interferon-induced, double-stranded RNA-activated protein kinase",11,24,7,42,bin_5,296,106,EIF2AK2,1,0.53
EAA1_HUMAN,P43003,SLC1A3,Excitatory amino acid transporter 1 ,6,27,9,42,bin_5,712,876,SLC1A1,0,1.45
PTN22_HUMAN,Q8WVM1,PTPN22,Tyrosine-protein phosphatase non-receptor type 22,6,31,5,42,bin_5,1280,836,PTPN22,1,1.67
PHX2B_HUMAN,Q99453,PHOX2B,Paired mesoderm homeobox protein 2B,5,35,2,42,bin_5,814,4,MSX2B,0,0.56
LNKAWKDRID,Q96J76,DST,Dystonin ,7,11,24,42,bin_5,15108,695,DTN,0,0.62
RB27A_HUMAN,P51159,RAB27A,Ras-related protein Rab-27A,6,20,16,42,bin_5,897,5,RAB27A,1,1.08
EPO_HUMAN,P01588,EPO,Erythropoietin ,4,34,4,42,bin_5,13664,34630,EPO,1,0.41
PYR1_HUMAN,P27708,CAD,Dihydroorotase,11,21,10,42,bin_5,67764,613,URA7,0,1.24
CLCN3_HUMAN,P51790,CLCN3,H(+)/Cl(-) exchange transporter 3,6,11,25,42,bin_5,93,2105,SLC4A8,0,2.81
HNF1B_HUMAN,P35680,HNF1B,Hepatocyte nuclear factor 1-beta,7,30,5,42,bin_5,1399,1352,HNF1B,1,0.22
UBE2B_HUMAN,P63146,UBE2B,Ubiquitin-conjugating enzyme E2 B ,4,30,8,42,bin_5,106,523,UBE2B,1,0.29
ITA5_HUMAN,P08648,ITGA5,Integrin alpha-5 light chain,6,23,13,42,bin_5,490,11,ITGAL,0,0.36
DPP4_HUMAN,P27487,DPP4,Dipeptidyl peptidase 4 soluble form,10,19,13,42,bin_5,6354,91,DPP4,1,0.77
RIPK3_HUMAN,Q9Y572,RIPK3,Receptor-interacting serine/threonine-protein kinase 3 ,7,31,4,42,bin_5,2361,1739,RIPK3,1,0.54
TCF21_HUMAN,O43680,TCF21,Transcription factor 21,10,28,4,42,bin_5,319,48535,TF21,0,0.32
AXIN2_HUMAN,Q9Y2T1,AXIN2,Axin-2,6,30,6,42,bin_5,1457,113,AXIN2,1,0.68
PDE4D_HUMAN,Q8IVD3,PDE4D,"3',5'-cyclic-AMP phosphodiesterase 4D ",13,20,9,42,bin_5,868,288,PDE4D,1,0.62
GPC3_HUMAN,P51654,GPC3,Glypican-3 beta subunit ,1,34,7,42,bin_5,1247,7,GPC3,1,0.34
NAC3_HUMAN,P57103,SLC8A3,Sodium/calcium exchanger 3,4,21,17,42,bin_5,112,2580,NCKX3,0,0.57
WFS1_HUMAN,O76024,WFS1,Wolframin,6,30,6,42,bin_5,655,445,WFS1,1,0.38
MYO7A_HUMAN,Q13402,MYO7A,Unconventional myosin-VIIa,8,17,17,42,bin_5,611,532,MYO7A,1,0.55
TRPM4_HUMAN,Q8TD43,TRPM4,Transient receptor potential cation channel subfamily M member 4,7,27,8,42,bin_5,624,174,TRPM4,1,1.84
KPCG_HUMAN,P05129,PRKCG,Protein kinase C gamma type,8,23,11,42,bin_5,825,236,PRKCG,1,0.51
CAN2_HUMAN,P17655,CAPN2,Calpain-2 catalytic subunit,6,18,18,42,bin_5,312,25,CAPN2,1,0.61
GBP1_HUMAN,P32455,GBP1,Guanylate-binding protein 1 ,13,18,11,42,bin_5,486,414,GBP1,1,0.91
RXRA_HUMAN,P19793,RXRA,Retinoic acid receptor RXR-alpha,20,14,8,42,bin_5,454,629,RXRA,1,0.46
CATG_HUMAN,P08311,CTSG,"Cathepsin G, C-terminal truncated form ",6,22,14,42,bin_5,1053,0,CTSG,1,0.33
GCH1_HUMAN,P30793,GCH1,GTP cyclohydrolase 1,10,23,9,42,bin_5,623,900,GCH1,1,0.58
SETD2_HUMAN,Q6ZS25,SETD2,Histone-lysine N-methyltransferase SETD2 ,6,32,4,42,bin_5,778,291,SETD2,1,0.36
KINH_HUMAN,P33176,KIF5B,Kinesin-1 heavy chain ,8,21,13,42,bin_5,559,143,KIF5A,0,0.88
NR4A3_HUMAN,Q92570,NR4A3,Nuclear receptor subfamily 4 group A member 3,11,27,4,42,bin_5,616,71,NR4A3,1,2.08
CARD9_HUMAN,Q9H257,CARD9,Caspase recruitment domain-containing protein 9 ,5,32,5,42,bin_5,583,227,CASP9,0,1.36
JMJD6_HUMAN,Q6NYC1,JMJD6,Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6 ,13,22,7,42,bin_5,219,4,JMJD6,1,0.7
NCOA1_HUMAN,Q7KYV3,NCOA1,Nuclear receptor coactivator 1,9,26,7,42,bin_5,835,936,NCOA1,1,0.59
JAK3_HUMAN,P52333,JAK3,Tyrosine-protein kinase JAK3 ,5,31,6,42,bin_5,2363,1606,JAK3,1,1.22
ERCC1_HUMAN,P07992,ERCC1,DNA excision repair protein ERCC-1,4,32,6,42,bin_5,2761,73,ERCC1,1,0.26
FGR_HUMAN,P09769,FGR,Tyrosine-protein kinase Fgr,8,24,10,42,bin_5,3293,468,FGGR,0,0.54
PBX1_HUMAN,P40424,PBX1,Pre-B-cell leukemia transcription factor 1,10,27,5,42,bin_5,1147,428,TCF3,0,0.8
VDR_HUMAN,P11473,VDR,Vitamin D3 receptor,9,27,6,42,bin_5,9340,12593,VDR,1,0.84
DDX11_HUMAN,Q96FC9,DDX11,ATP-dependent DNA helicase DDX11 ,17,17,8,42,bin_5,139,84,DDX11,1,0.38
SHPS1_HUMAN,Q9UDX2,SIRPA,Tyrosine-protein phosphatase non-receptor type substrate 1,7,29,6,42,bin_5,697,913,PTPN1,0,0.28
NUPR1_HUMAN,O60356,NUPR1,Nuclear protein 1 ,4,32,6,42,bin_5,337,404919,NUP1,0,0.75
TERF2_HUMAN,Q15554,TERF2,Telomeric repeat-binding factor 2,6,28,8,42,bin_5,379,541,TRF2,0,0.65
GNAI2_HUMAN,P04899,GNAI2,Guanine nucleotide-binding protein G(i) subunit alpha-2,5,24,14,43,bin_5,362,0,GNAS,0,0.44
HRG_HUMAN,P04196,HRG,Histidine-rich glycoprotein,9,27,7,43,bin_5,1244,949,HRG,1,0.59
PAK2_HUMAN,Q13177,PAK2,PAK-2p34,9,26,8,43,bin_5,599,5,PAK2,1,0.33
HNRPD_HUMAN,Q9UCE9,HNRNPD,Heterogeneous nuclear ribonucleoprotein D0,6,29,8,43,bin_5,339,321,HNRNPD,1,0.39
KCNB1_HUMAN,Q14721,KCNB1,Potassium voltage-gated channel subfamily B member 1 ,5,22,16,43,bin_5,386,54,KCNB1,1,0.57
CHP1_HUMAN,Q99653,CHP1,Calcineurin B homologous protein 1,7,24,12,43,bin_5,147,337,CALM1,0,0.22
AP3B1_HUMAN,O00203,AP3B1,AP-3 complex subunit beta-1,2,31,10,43,bin_5,109,4,AP3B1,1,0.47
EREG_HUMAN,O14944,EREG,Epiregulin,4,35,4,43,bin_5,583,577,EREG,1,0.29
MRP1_HUMAN,Q9UQA0,ABCC1,Multidrug resistance-associated protein 1 ,14,22,7,43,bin_5,1391,2143,ABCC1,1,0.34
